43 	 0.435000 	 108 	 2.610000 	  41 	 -6.500000 	 71 
44 	 0.445000 	 91 	 2.670000 	  48 	 -5.500000 	 91 
45 	 0.455000 	 103 	 2.730000 	  31 	 -4.500000 	 183 
46 	 0.465000 	 102 	 2.790000 	  44 	 -3.500000 	 248 
47 	 0.475000 	 91 	 2.850000 	  34 	 -2.500000 	 458 
48 	 0.485000 	 106 	 2.910000 	  31 	 -1.500000 	 1026 
49 	 0.495000 	 109 	 2.970000 	  27 	 -0.500000 	 2440 
50 	 0.505000 	 87 	 3.030000 	  34 	 0.500000 	 2538 
51 	 0.515000 	 112 	 3.090000 	  35 	 1.500000 	 1003 
52 	 0.525000 	 105 	 3.150000 	  25 	 2.500000 	 462 
53 	 0.535000 	 91 	 3.210000 	  25 	 3.500000 	 243 
54 	 0.545000 	 114 	 3.270000 	  22 	 4.500000 	 173 
55 	 0.555000 	 94 	 3.330000 	  31 	 5.500000 	 96 
56 	 0.565000 	 105 	 3.390000 	  14 	 6.500000 	 79 
57 	 0.575000 	 93 	 3.450000 	  22 	 7.500000 	 53 
58 	 0.585000 	 99 	 3.510000 	  19 	 8.500000 	 45 
59 	 0.595000 	 90 	 3.570000 	  18 	 9.500000 	 38 
60 	 0.605000 	 98 	 3.630000 	  16 	 10.500000 	 31 
61 	 0.615000 	 88 	 3.690000 	  13 	 11.500000 	 22 
62 	 0.625000 	 109 	 3.750000 	  13 	 12.500000 	 9 
63 	 0.635000 	 106 	 3.810000 	  7 	 13.500000 	 18 
64 	 0.645000 	 108 	 3.870000 	  10 	 14.500000 	 13 
65 	 0.655000 	 107 	 3.930000 	  12 	 15.500000 	 16 
66 	 0.665000 	 97 	 3.990000 	  20 	 16.500000 	 16 
67 	 0.675000 	 91 	 4.050000 	  10 	 17.500000 	 9 
68 	 0.685000 	 113 	 4.110000 	  7 	 18.500000 	 7 
69 	 0.695000 	 108 	 4.170000 	  3 	 19.500000 	 6 
70 	 0.705000 	 102 	 4.230000 	  12 	 20.500000 	 8 
71 	 0.715000 	 111 	 4.290000 	  10 	 21.500000 	 6 
72 	 0.725000 	 92 	 4.350000 	  3 	 22.500000 	 8 
73 	 0.735000 	 99 	 4.410000 	  7 	 23.500000 	 4 
74 	 0.745000 	 101 	 4.470000 	  5 	 24.500000 	 5 
75 	 0.755000 	 107 	 4.530000 	  6 	 25.500000 	 5 
76 	 0.765000 	 95 	 4.590000 	  8 	 26.500000 	 2 
77 	 0.775000 	 108 	 4.650000 	  6 	 27.500000 	 7 
78 	 0.785000 	 117 	 4.710000 	  7 	 28.500000 	 5 
79 	 0.795000 	 101 	 4.770000 	  3 	 29.500000 	 2 
80 	 0.805000 	 91 	 4.830000 	  5 	 30.500000 	 1 
81 	 0.815000 	 123 	 4.890000 	  5 	 31.500000 	 1 
82 	 0.825000 	 102 	 4.950000 	  4 	 32.500000 	 1 
83 	 0.835000 	 105 	 5.010000 	  6 	 33.500000 	 2 
84 	 0.845000 	 94 	 5.070000 	  4 	 34.500000 	 6 
85 	 0.855000 	 97 	 5.130000 	  3 	 35.500000 	 0 
86 	 0.865000 	 86 	 5.190000 	  3 	 36.500000 	 5 
87 	 0.875000 	 103 	 5.250000 	  3 	 37.500000 	 2 
88 	 0.885000 	 104 	 5.310000 	  2 	 38.500000 	 0 
89 	 0.895000 	 98 	 5.370000 	  2 	 39.500000 	 3 
90 	 0.905000 	 87 	 5.430000 	  4 	 40.500000 	 2 
91 	 0.915000 	 111 	 5.490000 	  2 	 41.500000 	 3 
92 	 0.925000 	 83 	 5.550000 	  4 	 42.500000 	 1 
93 	 0.935000 	 98 	 5.610000 	  1 	 43.500000 	 2 
94 	 0.945000 	 113 	 5.670000 	  0 	 44.500000 	 1 
95 	 0.955000 	 107 	 5.730000 	  4 	 45.500000 	 4 
96 	 0.965000 	 93 	 5.790000 	  1 	 46.500000 	 1 
97 	 0.975000 	 94 	 5.850000 	  5 	 47.500000 	 2 
98 	 0.985000 	 96 	 5.910000 	  2 	 48.500000 	 2 
99 	 0.995000 	 103 	 5.970000 	  1 	 49.500000 	 0 
