55 	 0.555000 	 368 	 3.330000 	  0 	 5.500000 	 97 
56 	 0.565000 	 327 	 3.390000 	  0 	 6.500000 	 73 
57 	 0.575000 	 327 	 3.450000 	  0 	 7.500000 	 68 
58 	 0.585000 	 292 	 3.510000 	  0 	 8.500000 	 47 
59 	 0.595000 	 258 	 3.570000 	  0 	 9.500000 	 36 
60 	 0.605000 	 235 	 3.630000 	  0 	 10.500000 	 31 
61 	 0.615000 	 198 	 3.690000 	  0 	 11.500000 	 25 
62 	 0.625000 	 178 	 3.750000 	  0 	 12.500000 	 19 
63 	 0.635000 	 131 	 3.810000 	  0 	 13.500000 	 16 
64 	 0.645000 	 109 	 3.870000 	  0 	 14.500000 	 15 
65 	 0.655000 	 104 	 3.930000 	  0 	 15.500000 	 10 
66 	 0.665000 	 98 	 3.990000 	  0 	 16.500000 	 9 
67 	 0.675000 	 71 	 4.050000 	  0 	 17.500000 	 13 
68 	 0.685000 	 56 	 4.110000 	  0 	 18.500000 	 10 
69 	 0.695000 	 52 	 4.170000 	  0 	 19.500000 	 14 
70 	 0.705000 	 38 	 4.230000 	  0 	 20.500000 	 4 
71 	 0.715000 	 26 	 4.290000 	  0 	 21.500000 	 7 
72 	 0.725000 	 23 	 4.350000 	  0 	 22.500000 	 2 
73 	 0.735000 	 8 	 4.410000 	  0 	 23.500000 	 5 
74 	 0.745000 	 13 	 4.470000 	  0 	 24.500000 	 3 
75 	 0.755000 	 8 	 4.530000 	  0 	 25.500000 	 3 
76 	 0.765000 	 6 	 4.590000 	  0 	 26.500000 	 4 
77 	 0.775000 	 5 	 4.650000 	  0 	 27.500000 	 2 
78 	 0.785000 	 3 	 4.710000 	  0 	 28.500000 	 3 
79 	 0.795000 	 1 	 4.770000 	  0 	 29.500000 	 4 
80 	 0.805000 	 2 	 4.830000 	  0 	 30.500000 	 2 
81 	 0.815000 	 1 	 4.890000 	  0 	 31.500000 	 2 
82 	 0.825000 	 0 	 4.950000 	  0 	 32.500000 	 0 
83 	 0.835000 	 0 	 5.010000 	  0 	 33.500000 	 3 
84 	 0.845000 	 1 	 5.070000 	  0 	 34.500000 	 2 
85 	 0.855000 	 0 	 5.130000 	  0 	 35.500000 	 5 
86 	 0.865000 	 0 	 5.190000 	  0 	 36.500000 	 3 
87 	 0.875000 	 0 	 5.250000 	  0 	 37.500000 	 4 
88 	 0.885000 	 0 	 5.310000 	  0 	 38.500000 	 2 
89 	 0.895000 	 0 	 5.370000 	  0 	 39.500000 	 4 
90 	 0.905000 	 0 	 5.430000 	  0 	 40.500000 	 5 
91 	 0.915000 	 0 	 5.490000 	  0 	 41.500000 	 1 
92 	 0.925000 	 0 	 5.550000 	  0 	 42.500000 	 0 
93 	 0.935000 	 0 	 5.610000 	  0 	 43.500000 	 3 
94 	 0.945000 	 0 	 5.670000 	  0 	 44.500000 	 1 
95 	 0.955000 	 0 	 5.730000 	  0 	 45.500000 	 3 
96 	 0.965000 	 0 	 5.790000 	  0 	 46.500000 	 2 
97 	 0.975000 	 0 	 5.850000 	  0 	 47.500000 	 3 
98 	 0.985000 	 0 	 5.910000 	  0 	 48.500000 	 1 
99 	 0.995000 	 0 	 5.970000 	  0 	 49.500000 	 4 
