46 	 0.465000 	 656 	 2.790000 	  0 	 -3.500000 	 265 
47 	 0.475000 	 967 	 2.850000 	  0 	 -2.500000 	 431 
48 	 0.485000 	 1186 	 2.910000 	  0 	 -1.500000 	 1007 
49 	 0.495000 	 1398 	 2.970000 	  0 	 -0.500000 	 2516 
50 	 0.505000 	 1374 	 3.030000 	  0 	 0.500000 	 2405 
51 	 0.515000 	 1180 	 3.090000 	  0 	 1.500000 	 1021 
52 	 0.525000 	 893 	 3.150000 	  0 	 2.500000 	 448 
53 	 0.535000 	 705 	 3.210000 	  0 	 3.500000 	 272 
54 	 0.545000 	 396 	 3.270000 	  0 	 4.500000 	 152 
55 	 0.555000 	 221 	 3.330000 	  0 	 5.500000 	 105 
56 	 0.565000 	 118 	 3.390000 	  0 	 6.500000 	 77 
57 	 0.575000 	 46 	 3.450000 	  0 	 7.500000 	 57 
58 	 0.585000 	 16 	 3.510000 	  0 	 8.500000 	 37 
59 	 0.595000 	 6 	 3.570000 	  0 	 9.500000 	 36 
60 	 0.605000 	 0 	 3.630000 	  0 	 10.500000 	 31 
61 	 0.615000 	 0 	 3.690000 	  0 	 11.500000 	 32 
62 	 0.625000 	 0 	 3.750000 	  0 	 12.500000 	 26 
63 	 0.635000 	 0 	 3.810000 	  0 	 13.500000 	 18 
64 	 0.645000 	 0 	 3.870000 	  0 	 14.500000 	 22 
65 	 0.655000 	 0 	 3.930000 	  0 	 15.500000 	 22 
66 	 0.665000 	 0 	 3.990000 	  0 	 16.500000 	 16 
67 	 0.675000 	 0 	 4.050000 	  0 	 17.500000 	 5 
68 	 0.685000 	 0 	 4.110000 	  0 	 18.500000 	 9 
69 	 0.695000 	 0 	 4.170000 	  0 	 19.500000 	 7 
70 	 0.705000 	 0 	 4.230000 	  0 	 20.500000 	 9 
71 	 0.715000 	 0 	 4.290000 	  0 	 21.500000 	 9 
72 	 0.725000 	 0 	 4.350000 	  0 	 22.500000 	 8 
73 	 0.735000 	 0 	 4.410000 	  0 	 23.500000 	 5 
74 	 0.745000 	 0 	 4.470000 	  0 	 24.500000 	 2 
75 	 0.755000 	 0 	 4.530000 	  0 	 25.500000 	 3 
76 	 0.765000 	 0 	 4.590000 	  0 	 26.500000 	 4 
77 	 0.775000 	 0 	 4.650000 	  0 	 27.500000 	 6 
78 	 0.785000 	 0 	 4.710000 	  0 	 28.500000 	 4 
79 	 0.795000 	 0 	 4.770000 	  0 	 29.500000 	 3 
80 	 0.805000 	 0 	 4.830000 	  0 	 30.500000 	 6 
81 	 0.815000 	 0 	 4.890000 	  0 	 31.500000 	 2 
82 	 0.825000 	 0 	 4.950000 	  0 	 32.500000 	 2 
83 	 0.835000 	 0 	 5.010000 	  0 	 33.500000 	 6 
84 	 0.845000 	 0 	 5.070000 	  0 	 34.500000 	 4 
85 	 0.855000 	 0 	 5.130000 	  0 	 35.500000 	 6 
86 	 0.865000 	 0 	 5.190000 	  0 	 36.500000 	 2 
87 	 0.875000 	 0 	 5.250000 	  0 	 37.500000 	 1 
88 	 0.885000 	 0 	 5.310000 	  0 	 38.500000 	 2 
89 	 0.895000 	 0 	 5.370000 	  0 	 39.500000 	 1 
90 	 0.905000 	 0 	 5.430000 	  0 	 40.500000 	 4 
91 	 0.915000 	 0 	 5.490000 	  0 	 41.500000 	 0 
92 	 0.925000 	 0 	 5.550000 	  0 	 42.500000 	 1 
93 	 0.935000 	 0 	 5.610000 	  0 	 43.500000 	 3 
94 	 0.945000 	 0 	 5.670000 	  0 	 44.500000 	 0 
95 	 0.955000 	 0 	 5.730000 	  0 	 45.500000 	 2 
96 	 0.965000 	 0 	 5.790000 	  0 	 46.500000 	 1 
97 	 0.975000 	 0 	 5.850000 	  0 	 47.500000 	 1 
98 	 0.985000 	 0 	 5.910000 	  0 	 48.500000 	 2 
99 	 0.995000 	 0 	 5.970000 	  0 	 49.500000 	 1 
