36 	 0.365000 	 156 	 2.190000 	  59 	 -13.500000 	 16 
37 	 0.375000 	 166 	 2.250000 	  73 	 -12.500000 	 21 
38 	 0.385000 	 138 	 2.310000 	  52 	 -11.500000 	 25 
39 	 0.395000 	 184 	 2.370000 	  53 	 -10.500000 	 28 
40 	 0.405000 	 167 	 2.430000 	  47 	 -9.500000 	 38 
41 	 0.415000 	 146 	 2.490000 	  46 	 -8.500000 	 40 
42 	 0.425000 	 171 	 2.550000 	  44 	 -7.500000 	 57 
43 	 0.435000 	 159 	 2.610000 	  43 	 -6.500000 	 81 
44 	 0.445000 	 185 	 2.670000 	  39 	 -5.500000 	 90 
45 	 0.455000 	 175 	 2.730000 	  28 	 -4.500000 	 175 
46 	 0.465000 	 177 	 2.790000 	  16 	 -3.500000 	 225 
47 	 0.475000 	 183 	 2.850000 	  24 	 -2.500000 	 449 
48 	 0.485000 	 189 	 2.910000 	  19 	 -1.500000 	 975 
49 	 0.495000 	 185 	 2.970000 	  15 	 -0.500000 	 2495 
50 	 0.505000 	 197 	 3.030000 	  16 	 0.500000 	 2561 
51 	 0.515000 	 203 	 3.090000 	  17 	 1.500000 	 1001 
52 	 0.525000 	 184 	 3.150000 	  12 	 2.500000 	 491 
53 	 0.535000 	 209 	 3.210000 	  21 	 3.500000 	 230 
54 	 0.545000 	 220 	 3.270000 	  12 	 4.500000 	 169 
55 	 0.555000 	 188 	 3.330000 	  13 	 5.500000 	 108 
56 	 0.565000 	 173 	 3.390000 	  9 	 6.500000 	 68 
57 	 0.575000 	 142 	 3.450000 	  12 	 7.500000 	 54 
58 	 0.585000 	 165 	 3.510000 	  9 	 8.500000 	 41 
59 	 0.595000 	 148 	 3.570000 	  7 	 9.500000 	 40 
60 	 0.605000 	 159 	 3.630000 	  13 	 10.500000 	 35 
61 	 0.615000 	 165 	 3.690000 	  3 	 11.500000 	 27 
62 	 0.625000 	 158 	 3.750000 	  6 	 12.500000 	 18 
63 	 0.635000 	 157 	 3.810000 	  7 	 13.500000 	 14 
64 	 0.645000 	 129 	 3.870000 	  7 	 14.500000 	 11 
65 	 0.655000 	 135 	 3.930000 	  2 	 15.500000 	 12 
66 	 0.665000 	 142 	 3.990000 	  5 	 16.500000 	 11 
67 	 0.675000 	 132 	 4.050000 	  3 	 17.500000 	 15 
68 	 0.685000 	 135 	 4.110000 	  6 	 18.500000 	 12 
69 	 0.695000 	 113 	 4.170000 	  2 	 19.500000 	 8 
70 	 0.705000 	 120 	 4.230000 	  1 	 20.500000 	 4 
71 	 0.715000 	 125 	 4.290000 	  2 	 21.500000 	 3 
72 	 0.725000 	 117 	 4.350000 	  0 	 22.500000 	 4 
73 	 0.735000 	 99 	 4.410000 	  1 	 23.500000 	 5 
74 	 0.745000 	 87 	 4.470000 	  1 	 24.500000 	 7 
75 	 0.755000 	 101 	 4.530000 	  1 	 25.500000 	 9 
76 	 0.765000 	 85 	 4.590000 	  2 	 26.500000 	 4 
77 	 0.775000 	 80 	 4.650000 	  2 	 27.500000 	 3 
78 	 0.785000 	 98 	 4.710000 	  1 	 28.500000 	 2 
79 	 0.795000 	 90 	 4.770000 	  1 	 29.500000 	 5 
80 	 0.805000 	 86 	 4.830000 	  1 	 30.500000 	 2 
81 	 0.815000 	 85 	 4.890000 	  0 	 31.500000 	 3 
82 	 0.825000 	 68 	 4.950000 	  0 	 32.500000 	 1 
83 	 0.835000 	 81 	 5.010000 	  0 	 33.500000 	 4 
84 	 0.845000 	 64 	 5.070000 	  1 	 34.500000 	 2 
85 	 0.855000 	 61 	 5.130000 	  0 	 35.500000 	 1 
86 	 0.865000 	 61 	 5.190000 	  0 	 36.500000 	 1 
87 	 0.875000 	 50 	 5.250000 	  1 	 37.500000 	 3 
88 	 0.885000 	 34 	 5.310000 	  0 	 38.500000 	 2 
89 	 0.895000 	 52 	 5.370000 	  0 	 39.500000 	 2 
90 	 0.905000 	 35 	 5.430000 	  0 	 40.500000 	 0 
91 	 0.915000 	 42 	 5.490000 	  0 	 41.500000 	 1 
92 	 0.925000 	 25 	 5.550000 	  1 	 42.500000 	 0 
93 	 0.935000 	 22 	 5.610000 	  0 	 43.500000 	 2 
94 	 0.945000 	 20 	 5.670000 	  0 	 44.500000 	 1 
95 	 0.955000 	 22 	 5.730000 	  0 	 45.500000 	 2 
96 	 0.965000 	 12 	 5.790000 	  0 	 46.500000 	 1 
97 	 0.975000 	 14 	 5.850000 	  0 	 47.500000 	 1 
98 	 0.985000 	 6 	 5.910000 	  0 	 48.500000 	 0 
99 	 0.995000 	 2 	 5.970000 	  0 	 49.500000 	 0 
